VideoID,Title,Description,Comment,Preprocessed Comment,Sentiment,Polarity Score,Compound Score
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Don&#39;t step on his foot Jake a s you wont get slapped,don39t step foot jake wont get slapped,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Asking him the questions in front of his face tho 🤣,asking question front face tho 🤣,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",You&#39;re a Douchebag Bag. Fighting somebody half your age. F*** you,you39re douchebag bag fighting somebody half age f,Negative,"{'neg': 0.565, 'neu': 0.435, 'pos': 0.0, 'compound': -0.7579}",-0.7579
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",I had to rewatch it 10 times because I keep missing the slap.,rewatch 10 time keep missing slap,Negative,"{'neg': 0.282, 'neu': 0.513, 'pos': 0.205, 'compound': -0.1531}",-0.1531
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Mike was holding back in that fight,mike holding back fight,Negative,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.3818}",-0.3818
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Nah he slapped him because Jake Paul steeped in his foot,nah slapped jake paul steeped foot,Negative,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.1027}",-0.1027
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Good promo,good promo,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Talk about a b!tch slap,talk btch slap,Positive,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.1531}",0.1531
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",bro is holding back tears i know it,bro holding back tear know,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Unfortunately this was the only action we got from Mike,unfortunately action got mike,Negative,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.34}",-0.34
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...","<a href=""https://www.youtube.com/watch?v=PyI7vGy-Fos&amp;t=25"">0:25</a> - *the moment I realized the fight was gonna be bs.😒",hrefhttpswwwyoutubecomwatchvpyi7vgyfosampt25025a moment realized fight gon na bs😒,Negative,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.3818}",-0.3818
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Whey Chris rock moment,whey chris rock moment,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Jake paul always fight with old people.,jake paul always fight old people,Negative,"{'neg': 0.342, 'neu': 0.658, 'pos': 0.0, 'compound': -0.3818}",-0.3818
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",t was Fake. Look at the training video. It was Brownsville (full attack mode) Mike Tyson. My Idol looked Stoned &amp; Sedated = that was a Money-grab. C&#39;mon Mike we love you Champ . . . Don&#39;t diminish your Legacy. I am so Sad &amp; Disappointed. oNe LovE from NYC,fake look training video brownsville full attack mode mike tyson idol looked stoned amp sedated moneygrab c39mon mike love champ don39t diminish legacy sad amp disappointed one love nyc,Neutral,"{'neg': 0.27, 'neu': 0.479, 'pos': 0.251, 'compound': 0.0258}",0.0258
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Battle of the lisps,battle lisp,Negative,"{'neg': 0.722, 'neu': 0.278, 'pos': 0.0, 'compound': -0.3818}",-0.3818
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",play it at x0.5 for a good laugh tho.,play x05 good laugh tho,Positive,"{'neg': 0.0, 'neu': 0.183, 'pos': 0.817, 'compound': 0.836}",0.836
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",It&#39;s staged af,it39s staged af,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Paul have to stop Boxing cuz he is Coward,paul stop boxing cuz coward,Negative,"{'neg': 0.634, 'neu': 0.366, 'pos': 0.0, 'compound': -0.6369}",-0.6369
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",This was better than the fighy,better fighy,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Jake no more than 2 inches,jake 2 inch,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",This is racist. If the white  legend was challenged by a black dude who’s a nobody it would read most non-sportsman like behavior ever. And his mental state would be questioned for wanting to fight a 60 yr old man. <br>All that money and YouTube fame who’s thinking yeah let’s beat up some old dudes?!,racist white legend challenged black dude ’ nobody would read nonsportsman like behavior ever mental state would questioned wanting fight 60 yr old man brall money youtube fame ’ thinking yeah let ’ beat old dude,Negative,"{'neg': 0.219, 'neu': 0.605, 'pos': 0.177, 'compound': -0.2023}",-0.2023
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Title of the song in the background,title song background,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",A clown vs a Legend,clown v legend,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...","<a href=""https://www.youtube.com/watch?v=PyI7vGy-Fos&amp;t=55"">0:55</a> i almost died from laughter🤣🤣🤣🤣🤣☠️☠️☠️☠️",hrefhttpswwwyoutubecomwatchvpyi7vgyfosampt55055a almost died laughter🤣🤣🤣🤣🤣☠️☠️☠️☠️,Negative,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.5118}",-0.5118
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Tyson is a winner,tyson winner,Positive,"{'neg': 0.0, 'neu': 0.208, 'pos': 0.792, 'compound': 0.5859}",0.5859
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Jake paul i tell you what your a disgusting ignorant peice of crap how are fighting a man thats old enough to be your grandpa and he slapped you because your a usless worthless son of a gun.,jake paul tell disgusting ignorant peice crap fighting man thats old enough grandpa slapped usless worthless son gun,Negative,"{'neg': 0.57, 'neu': 0.43, 'pos': 0.0, 'compound': -0.9313}",-0.9313
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",This is what happens when you gorilla walk and step on the Mike Tyson’s toe,happens gorilla walk step mike tyson ’ toe,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",song pls?,song pls,Positive,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.0772}",0.0772
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",&quot;He must DIEEEEEEE&quot; 🗣️🗣️🗣️<br>Wins by decision,quothe must dieeeeeeequot 🗣️🗣️🗣️brwins decision,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Couldn’t stop laughing when jake said “he must dieeeee” 😂,’ stop laughing jake said “ must dieeeee ” 😂,Positive,"{'neg': 0.234, 'neu': 0.426, 'pos': 0.34, 'compound': 0.25}",0.25
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Great acting. I’m a 60 yr old woman and I could’ve taken that slap easily,great acting ’ 60 yr old woman could ’ taken slap easily,Positive,"{'neg': 0.0, 'neu': 0.464, 'pos': 0.536, 'compound': 0.7964}",0.7964
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...","<a href=""https://www.youtube.com/watch?v=PyI7vGy-Fos&amp;t=44"">0:44</a> Bro respect to that interviewer though, I would&#39;ve loose my 💩, well at last he&#39;s a one of the top boxers in the world.",hrefhttpswwwyoutubecomwatchvpyi7vgyfosampt44044a bro respect interviewer though would39ve loose 💩 well last he39s one top boxer world,Positive,"{'neg': 0.119, 'neu': 0.518, 'pos': 0.363, 'compound': 0.5719}",0.5719
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...","I think the  <a href=""UCkszU2WH9gy1mb0dV-11UJg/CIW60IPp_dYCFcuqTgodEu4IlQ""></a> kislux <a href=""UCkszU2WH9gy1mb0dV-11UJg/CIW60IPp_dYCFcuqTgodEu4IlQ""></a>  bag and shoes should be the best replicas in the world",think hrefuckszu2wh9gy1mb0dv11ujgciw60ippdycfcuqtgodeu4ilqa kislux hrefuckszu2wh9gy1mb0dv11ujgciw60ippdycfcuqtgodeu4ilqa bag shoe best replica world,Positive,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.6369}",0.6369
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",How did we get here? What happened?,get happened,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",Paul steps on Tysons foot and pretending to be an ape to Tyson ... Why Paul dont fight in regular box fights but own his own ???,paul step tyson foot pretending ape tyson paul dont fight regular box fight,Positive,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.5815}",0.5815
PyI7vGy-Fos,Mike Tyson slaps Jake Paul during ceremonial weigh-ins | ESPN Ringside,"Watch as Mike Tyson slaps Jake Paul after their ceremonial weigh-in and says ""the talking is over."" (Courtesy: Courtesy of Netflix ...",“He must die”😭😭😭 he lookin at the crowd for validation after 😭😭😭😭😭,“ must die ” 😭😭😭 lookin crowd validation 😭😭😭😭😭,Negative,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.5994}",-0.5994
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",I want to figth with mike tyson fo 3 round but when mike willbe 70 years old,want figth mike tyson fo 3 round mike willbe 70 year old,Positive,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.0772}",0.0772
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",Jembutt,jembutt,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",Tai konten,tai konten,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...","Nahhh jake knew he can&#39;t win SO jake paid him to lose ,😢 mike is the best of all",nahhh jake knew can39t win jake paid lose 😢 mike best,Positive,"{'neg': 0.153, 'neu': 0.395, 'pos': 0.452, 'compound': 0.743}",0.743
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",his rusting man,rusting man,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...","Mike Tyson is the real winner, this game has been set up 😅. This is not real fight",mike tyson real winner game set 😅 real fight,Positive,"{'neg': 0.21, 'neu': 0.484, 'pos': 0.306, 'compound': 0.296}",0.296
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",Mayk Taysonga ofarin raqibiga 👎👎 u xech kim,mayk taysonga ofarin raqibiga 👎👎 u xech kim,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",SCRIPTED,scripted,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",He celebrate a win against a 58 year old Tyson...what a Idiot 😂,celebrate win 58 year old tysonwhat idiot 😂,Positive,"{'neg': 0.223, 'neu': 0.27, 'pos': 0.507, 'compound': 0.6369}",0.6369
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",Game made by Jake Paul <br>Sponsored by Netflix (y),game made jake paul brsponsored netflix,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",Don&#39;t waste your time just it&#39;s just another messed up content creator,don39t waste time it39s another messed content creator,Negative,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.6369}",-0.6369
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",Mike tayson great fighter ....bigg fan.,mike tayson great fighter bigg fan,Positive,"{'neg': 0.0, 'neu': 0.273, 'pos': 0.727, 'compound': 0.7906}",0.7906
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",The way when the camera looks at tyson. Everyone is screaming. But when it looks at Jake. Everyone shushes.,way camera look tyson everyone screaming look jake everyone shushes,Negative,"{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.3818}",-0.3818
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",Kalau tyson kalah itu sudah wajar<br>Usia tyson sudah berapa?<br>Dan tyson sudah tidak begitu aktif mengasah kemampuan nya<br>Kondisi nya sudah tidak di dalam ke adan prima<br>tyson sudah berusia tua..<br>Kalau kondisi nya prima petarung papan atas semasa kejaya an tyson pun berfikir untuk melawan nya..<br>I love you tyson sang legenda yang mengikuti jejak Muhamad ali sang superstar..,kalau tyson kalah itu sudah wajarbrusia tyson sudah berapabrdan tyson sudah tidak begitu aktif mengasah kemampuan nyabrkondisi nya sudah tidak di dalam ke adan primabrtyson sudah berusia tuabrkalau kondisi nya prima petarung papan atas semasa kejaya tyson pun berfikir untuk melawan nyabri love tyson sang legenda yang mengikuti jejak muhamad ali sang superstar,Positive,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.6369}",0.6369
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...","Paul,ha rendes meccs lett volna,darabokra vert volna a ringbe Tyson!!Te azt amit ő elért,soha nem fogod elérni!!!!",paulha rendes meccs lett volnadarabokra vert volna ringbe tysonte azt amit ő elértsoha nem fogod elérni,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",Why is Mike Tyson eating his gloves?,mike tyson eating glove,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",Mike tyson❤❤❤❤ you made my childhood with my grandfather unforgettable..<br>Hope my grandfather watches this from the sky now😢,mike tyson❤❤❤❤ made childhood grandfather unforgettablebrhope grandfather watch sky now😢,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",😢😢,😢😢,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",obviously jake is paying for all his previous fights ! his place in WWE,obviously jake paying previous fight place wwe,Negative,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.3818}",-0.3818
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",Stupid,stupid,Negative,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5267}",-0.5267
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...","melawan kakek , sangat jauh 👎",melawan kakek sangat jauh 👎,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",You made me waste my time fella,made waste time fella,Negative,"{'neg': 0.483, 'neu': 0.517, 'pos': 0.0, 'compound': -0.4215}",-0.4215
NbDW-AmRQfA,Mike Tyson vs Jake Paul | Knockouts | Full Fight Highlights | BATTLE FIGHT| MAIN EVENT |#PaulTyson,"Mike Tyson vs Jake Paul, Knockouts, Knockdown, Full Fight Highlights, BATTLE FIGHT, MAIN EVENT ,#paultyson Jake Paul vs ...",It&#39;s very embarrassing to fight against parents who are already grandfathers,it39s embarrassing fight parent already grandfather,Negative,"{'neg': 0.565, 'neu': 0.435, 'pos': 0.0, 'compound': -0.6369}",-0.6369
