VideoID,Title,Description,Comment,Preprocessed Comment,Sentiment,Polarity Score,Compound Score
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",I am,,Neutral,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",3hours before I am writing English paper 3,3hours writing english paper 3,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",4 hours till my finals😢😢,4 hour till finals😢😢,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",I&#39;m writing my final exam in 5 hours😢❤😂,i39m writing final exam 5 hours😢❤😂,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Never got above 80% for essays untill I tried this. Thank you!,never got 80 essay untill tried thank,Positive,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.3612
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",I’m watching this in less than 12 hours i will be writing 😅,’ watching less 12 hour writing 😅,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Nikhona 🇿🇦,nikhona 🇿🇦,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",My brain refuses to understand until I watched it two times,brain refuse understand watched two time,Negative,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.296}",-0.296
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Jay you are an angel. I followed all your tips and got an overall 8.5 in IELTS academic with a 7.5 in writing. I wrote down your structure and essential vocabulary in a notepad and I would read it before I wrote each essay. Thank you so so much. Idk where else to tell you this so I&#39;ll just leave it here and hope you see this.,jay angel followed tip got overall 85 ielts academic 75 writing wrote structure essential vocabulary notepad would read wrote essay thank much idk else tell i39ll leave hope see,Positive,"{'neg': 0.079, 'neu': 0.758, 'pos': 0.164, 'compound': 0.5859}",0.5859
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Thank you soo much this really helped me improve my essays,thank soo much really helped improve essay,Positive,"{'neg': 0.0, 'neu': 0.468, 'pos': 0.532, 'compound': 0.6887}",0.6887
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",YESSS FINALLY 🙆🏾‍♂️,yesss finally 🙆🏾‍♂️,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Amazing 🎉🎉🎉🎉🎉 <br>You are a great teacher,amazing 🎉🎉🎉🎉🎉 bryou great teacher,Positive,"{'neg': 0.0, 'neu': 0.275, 'pos': 0.725, 'compound': 0.836}",0.836
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Superb!!! Life saving👍 thanks,superb life saving👍 thanks,Positive,"{'neg': 0.0, 'neu': 0.222, 'pos': 0.778, 'compound': 0.7906}",0.7906
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",My brain is so stubborn 😵‍💫,brain stubborn 😵‍💫,Negative,"{'neg': 0.574, 'neu': 0.426, 'pos': 0.0, 'compound': -0.4019}",-0.4019
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Where is body 2😢,body 2😢,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",It is very useful and imortant for us,useful imortant u,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Thanks for your help,thanks help,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6808}",0.6808
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...","Thanks, this 2024",thanks 2024,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",I thank you...since tomorrow I&#39;m writing a test about essay. This will help me a lot I THANK YOU MAY GOD❤ BLESS YOU...&quot;AMEN&quot;,thank yousince tomorrow i39m writing test essay help lot thank may god❤ bless youquotamenquot,Positive,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.8591}",0.8591
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Any person that listen to this your teaching will have a broad understanding on how to write ✍️ on any type of eassy only this your video have explained everything about essay writing my God will bless you,person listen teaching broad understanding write ✍️ type eassy video explained everything essay writing god bless,Positive,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.5994}",0.5994
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Thank you sir❤❤,thank sir❤❤,Positive,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Tysm for the tips i will update this comment after my mid terms in grade 9 :],tysm tip update comment mid term grade 9,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Who came here to prepare writing exam,came prepare writing exam,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",I used this format and got 7.0 in writing. <br>I did task 2 first though.,used format got 70 writing bri task 2 first though,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",The best explanation ever ❤,best explanation ever ❤,Positive,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",✅️,✅️,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",What we are going to do in the second body paragraph?,going second body paragraph,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...","Thanks so much, I honestly learnt more in a 20 minute video, then what I have done all year. :)",thanks much honestly learnt 20 minute video done year,Positive,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.7096}",0.7096
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",There is essay competition in my college after 6 days  and I am so nervous 😶‍🌫️,essay competition college 6 day nervous 😶‍🌫️,Negative,"{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.2732}",-0.2732
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",thank you jay,thank jay,Positive,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",I subscribed before the video cause i so your energy and got pulled owt now am going to try it and am going to come back to u please release another one🙏🙏🙏✌️🧐💯,subscribed video cause energy got pulled owt going try going come back u please release another one🙏🙏🙏✌️🧐💯,Positive,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.5267}",0.5267
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",We need of videos like this one Sir,need video like one sir,Positive,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.3612
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",JAY IS THE BEST. I HAD A TEST AND WROTE 2 ESSAYS AND GUESS WHAT I PASSED YIPPIE!!,jay best test wrote 2 essay guess passed yippie,Positive,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}",0.6369
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Thank you so much,thank much,Positive,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Great. thanks 👍,great thanks 👍,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7906}",0.7906
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...","Hey, I just found youtube channel of RDJ",hey found youtube channel rdj,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",☺☺that was great Jay,☺☺that great jay,Positive,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...","PaperGen makes long-form paper writing fast, efficient, and AI-proof!",papergen make longform paper writing fast efficient aiproof,Positive,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}",0.4215
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...","Your English knowledge in everything , skills of interacting and speaking are105/100 thank you very much teacher",english knowledge everything skill interacting speaking are105100 thank much teacher,Positive,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",0.3612
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...","I&#39;m here, because I have to write a essay",i39m write essay,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",who are watching this video in 2024,watching video 2024,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",The prof does not want you to write “ in this essay I will.…”,prof want write “ essay will… ”,Positive,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.0772}",0.0772
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",is it necessarily to put thesis statement in the essay?,necessarily put thesis statement essay,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...","Thank you so much, because of you know, I understand how to write easily.",thank much know understand write easily,Positive,"{'neg': 0.0, 'neu': 0.449, 'pos': 0.551, 'compound': 0.5994}",0.5994
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",thanks a lot Jay. that was wonderful 🤩,thanks lot jay wonderful 🤩,Positive,"{'neg': 0.0, 'neu': 0.233, 'pos': 0.767, 'compound': 0.765}",0.765
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...","<a href=""https://www.youtube.com/watch?v=kpRmyUNDmwc"">https://www.youtube.com/watch?v=kpRmyUNDmwc</a>",hrefhttpswwwyoutubecomwatchvkprmyundmwchttpswwwyoutubecomwatchvkprmyundmwca,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",I have benefited so much,benefited much,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Anybody for AMCAT and VERSANT ?<br>Attandance here<br> 👇,anybody amcat versant brattandance herebr 👇,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Let me see what happens today in my exam hall,let see happens today exam hall,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",It did not work,work,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Hey,hey,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",That was helpful ☺️,helpful ☺️,Positive,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Where is second body??????!!!!!!?!?!?!,second body,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...","I have an essay competition, I hope this will help me get to the top 😁",essay competition hope help get top 😁,Positive,"{'neg': 0.0, 'neu': 0.288, 'pos': 0.712, 'compound': 0.7506}",0.7506
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",Awesome! You are teaching so clear and the informations that you are giving are brief like water. Nice to watch your video. I&#39;ll keep subscribe.❤,awesome teaching clear information giving brief like water nice watch video i39ll keep subscribe❤,Positive,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.9246}",0.9246
GNL1_tNTqpw,English Essay: How to Write about ANY Essay Topic,"In this video, Jay explains how to write about topics for English Essay writing. After watching this video, you should know how to ...",🎉,🎉,Neutral,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0
a4_o6ZohWM8,How to Write a Topic Sentence (With 3 Examples),Sign up for a 1-on-1 paid tutoring session with me: https://forms.gle/PETzsRrLyZqsUzA48 We usually learn how to write thesis ...,"If you would like to support me on my journey to create more educational content, please click on the &quot;Thanks&quot; button above to make a small monetary gift to my channel!",would like support journey create educational content please click quotthanksquot button make small monetary gift channel,Positive,"{'neg': 0.0, 'neu': 0.468, 'pos': 0.532, 'compound': 0.8885}",0.8885
a4_o6ZohWM8,How to Write a Topic Sentence (With 3 Examples),Sign up for a 1-on-1 paid tutoring session with me: https://forms.gle/PETzsRrLyZqsUzA48 We usually learn how to write thesis ...,"Very good information ,thanks so much❤",good information thanks much❤,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.7003}",0.7003
a4_o6ZohWM8,How to Write a Topic Sentence (With 3 Examples),Sign up for a 1-on-1 paid tutoring session with me: https://forms.gle/PETzsRrLyZqsUzA48 We usually learn how to write thesis ...,Thanks a million .I got crystal clear understand.👍❤,thanks million got crystal clear understand👍❤,Positive,"{'neg': 0.0, 'neu': 0.421, 'pos': 0.579, 'compound': 0.6705}",0.6705
a4_o6ZohWM8,How to Write a Topic Sentence (With 3 Examples),Sign up for a 1-on-1 paid tutoring session with me: https://forms.gle/PETzsRrLyZqsUzA48 We usually learn how to write thesis ...,Thank you so much.<br>Please upload more videos about formations of paragraphs,thank muchbrplease upload video formation paragraph,Positive,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}",0.3612
a4_o6ZohWM8,How to Write a Topic Sentence (With 3 Examples),Sign up for a 1-on-1 paid tutoring session with me: https://forms.gle/PETzsRrLyZqsUzA48 We usually learn how to write thesis ...,nerd ahh,nerd ahh,Negative,"{'neg': 0.688, 'neu': 0.312, 'pos': 0.0, 'compound': -0.296}",-0.296
a4_o6ZohWM8,How to Write a Topic Sentence (With 3 Examples),Sign up for a 1-on-1 paid tutoring session with me: https://forms.gle/PETzsRrLyZqsUzA48 We usually learn how to write thesis ...,Great,great,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249
t6GbuNE4bQU,Choosing A Research Topic,"Learn how to publish 3+ papers in high-impact journals EVERY year: https://academicenglishnow.com/pr-yt If you're new here, my ...",FIRST! Let&#39;s see if this works<br><br>AcademicEnlishNow<br>AcademicEnlishNow<br>AcademicEnlishNow,first let39s see worksbrbracademicenlishnowbracademicenlishnowbracademicenlishnow,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
39PfYf8NodA,IELTS Speaking: 8 Useful Techniques for Any Topic,"In this video, Mark teaches you 8 techniques that you can use for any IELTS Speaking Part 2 Question. Sign up to E2 Test Prep ...","Technique 1 - Time Intro <a href=""https://www.youtube.com/watch?v=39PfYf8NodA&amp;t=157"">02:37</a><br>Technique 2 - Compare the Past with the Present <a href=""https://www.youtube.com/watch?v=39PfYf8NodA&amp;t=302"">05:02</a><br>Technique 3 - Talk about Past Habits <a href=""https://www.youtube.com/watch?v=39PfYf8NodA&amp;t=398"">06:38</a><br>Technique 4 - Use Emotion <a href=""https://www.youtube.com/watch?v=39PfYf8NodA&amp;t=510"">08:30</a><br>Technique 5 - Talk about a New Experience <a href=""https://www.youtube.com/watch?v=39PfYf8NodA&amp;t=638"">10:38</a><br>Technique 6 - Provide Back-story <a href=""https://www.youtube.com/watch?v=39PfYf8NodA&amp;t=691"">11:31</a><br>Technique 7 - Reflect Globally <a href=""https://www.youtube.com/watch?v=39PfYf8NodA&amp;t=804"">13:24</a><br>Technique 8 - Consider the Importance <a href=""https://www.youtube.com/watch?v=39PfYf8NodA&amp;t=893"">14:53</a><br><br>The best way to study for your IELTS is with E2’s IELTS Courses!<br><br>IELTS General: <a href=""https://www.e2language.com/Course/IELTS/General"">https://www.e2language.com/Course/IELTS/General</a><br>IELTS Academic: <a href=""https://www.e2language.com/Course/IELTS/Academic"">https://www.e2language.com/Course/IELTS/Academic</a>",technique 1 time intro hrefhttpswwwyoutubecomwatchv39pfyf8nodaampt1570237abrtechnique 2 compare past present hrefhttpswwwyoutubecomwatchv39pfyf8nodaampt3020502abrtechnique 3 talk past habit hrefhttpswwwyoutubecomwatchv39pfyf8nodaampt3980638abrtechnique 4 use emotion hrefhttpswwwyoutubecomwatchv39pfyf8nodaampt5100830abrtechnique 5 talk new experience hrefhttpswwwyoutubecomwatchv39pfyf8nodaampt6381038abrtechnique 6 provide backstory hrefhttpswwwyoutubecomwatchv39pfyf8nodaampt6911131abrtechnique 7 reflect globally hrefhttpswwwyoutubecomwatchv39pfyf8nodaampt8041324abrtechnique 8 consider importance hrefhttpswwwyoutubecomwatchv39pfyf8nodaampt8931453abrbrthe best way study ielts e2 ’ ielts coursesbrbrielts general hrefhttpswwwe2languagecomcourseieltsgeneralhttpswwwe2languagecomcourseieltsgeneralabrielts academic hrefhttpswwwe2languagecomcourseieltsacademichttpswwwe2languagecomcourseieltsacademica,Positive,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.7717}",0.7717
39PfYf8NodA,IELTS Speaking: 8 Useful Techniques for Any Topic,"In this video, Mark teaches you 8 techniques that you can use for any IELTS Speaking Part 2 Question. Sign up to E2 Test Prep ...","Thank you very much for this channel, it&#39;s a real life saver. Got L-9, R-8.5, W-6.5, S-8",thank much channel it39s real life saver got l9 r85 w65 s8,Positive,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",0.3612
39PfYf8NodA,IELTS Speaking: 8 Useful Techniques for Any Topic,"In this video, Mark teaches you 8 techniques that you can use for any IELTS Speaking Part 2 Question. Sign up to E2 Test Prep ...","Thank you  much, it was very helpful for me to increase my speaking score    :)",thank much helpful increase speaking score,Positive,"{'neg': 0.0, 'neu': 0.283, 'pos': 0.717, 'compound': 0.765}",0.765
39PfYf8NodA,IELTS Speaking: 8 Useful Techniques for Any Topic,"In this video, Mark teaches you 8 techniques that you can use for any IELTS Speaking Part 2 Question. Sign up to E2 Test Prep ...","If you make a mistake and correct yourself while speaking, will you lose a mark?",make mistake correct speaking lose mark,Negative,"{'neg': 0.56, 'neu': 0.44, 'pos': 0.0, 'compound': -0.6249}",-0.6249
39PfYf8NodA,IELTS Speaking: 8 Useful Techniques for Any Topic,"In this video, Mark teaches you 8 techniques that you can use for any IELTS Speaking Part 2 Question. Sign up to E2 Test Prep ...",So useful.<br>Thankyou E2,usefulbrthankyou e2,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
39PfYf8NodA,IELTS Speaking: 8 Useful Techniques for Any Topic,"In this video, Mark teaches you 8 techniques that you can use for any IELTS Speaking Part 2 Question. Sign up to E2 Test Prep ...","Thank you so much for all of your content. Did the preparation using your content and some other YouTubers such as Ielts Advantage, fast track and just got results today.<br>Overall 8.0.L 8.5, R 8.5, W 7.5. S 7.",thank much content preparation using content youtubers ielts advantage fast track got result today broverall 80l 85 r 85 w 75 7,Positive,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.5423}",0.5423
39PfYf8NodA,IELTS Speaking: 8 Useful Techniques for Any Topic,"In this video, Mark teaches you 8 techniques that you can use for any IELTS Speaking Part 2 Question. Sign up to E2 Test Prep ...",🌹🌹🌹,🌹🌹🌹,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
39PfYf8NodA,IELTS Speaking: 8 Useful Techniques for Any Topic,"In this video, Mark teaches you 8 techniques that you can use for any IELTS Speaking Part 2 Question. Sign up to E2 Test Prep ...",I have recieved speaking result score 7 and I am waiting for achieving the band score 8.E2 has been a great guide in improving my skills.,recieved speaking result score 7 waiting achieving band score 8e2 great guide improving skill,Positive,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.7845}",0.7845
39PfYf8NodA,IELTS Speaking: 8 Useful Techniques for Any Topic,"In this video, Mark teaches you 8 techniques that you can use for any IELTS Speaking Part 2 Question. Sign up to E2 Test Prep ...",Today is my ielts exam,today ielts exam,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
39PfYf8NodA,IELTS Speaking: 8 Useful Techniques for Any Topic,"In this video, Mark teaches you 8 techniques that you can use for any IELTS Speaking Part 2 Question. Sign up to E2 Test Prep ...","Writing the day after tomorrow, please pray for me 🙏",writing day tomorrow please pray 🙏,Positive,"{'neg': 0.0, 'neu': 0.395, 'pos': 0.605, 'compound': 0.5574}",0.5574
39PfYf8NodA,IELTS Speaking: 8 Useful Techniques for Any Topic,"In this video, Mark teaches you 8 techniques that you can use for any IELTS Speaking Part 2 Question. Sign up to E2 Test Prep ...",It was a wonderful session and thanks a lot for this great speaking lesson,wonderful session thanks lot great speaking lesson,Positive,"{'neg': 0.0, 'neu': 0.272, 'pos': 0.728, 'compound': 0.8934}",0.8934
39PfYf8NodA,IELTS Speaking: 8 Useful Techniques for Any Topic,"In this video, Mark teaches you 8 techniques that you can use for any IELTS Speaking Part 2 Question. Sign up to E2 Test Prep ...",I have exam after 2 hours and watching this now,exam 2 hour watching,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
39PfYf8NodA,IELTS Speaking: 8 Useful Techniques for Any Topic,"In this video, Mark teaches you 8 techniques that you can use for any IELTS Speaking Part 2 Question. Sign up to E2 Test Prep ...",My exam is on day after tomorrow 😅,exam day tomorrow 😅,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
39PfYf8NodA,IELTS Speaking: 8 Useful Techniques for Any Topic,"In this video, Mark teaches you 8 techniques that you can use for any IELTS Speaking Part 2 Question. Sign up to E2 Test Prep ...",nice sir,nice sir,Positive,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215
